"names","pts","ast","reb","wins","total_games","win_pct","year"
"Anthony Morrow",13.0289855072464,1.50724637681159,3.7536231884058,24,69,0.347826086956522,2010
"Anthony Parker",7.34567901234568,1.93827160493827,2.85185185185185,61,81,0.753086419753086,2010
"Anthony Randolph",11.6363636363636,1.27272727272727,6.51515151515152,11,33,0.333333333333333,2010
"Anthony Tolliver",11.7173913043478,1.89130434782609,6.95652173913043,17,46,0.369565217391304,2010
"Antoine Wright",6.49253731343284,1.05970149253731,2.83582089552239,32,67,0.477611940298507,2010
"Antonio Anderson",2,0,1,0,1,0,2010
"Antonio McDyess",5.79220779220779,1.07792207792208,5.90909090909091,46,77,0.597402597402597,2010
"Arron Afflalo",8.82926829268293,1.68292682926829,3.07317073170732,53,82,0.646341463414634,2010
"Austin Daye",5.05797101449275,0.492753623188406,2.52173913043478,22,69,0.318840579710145,2010
"Baron Davis",15.2666666666667,7.97333333333333,3.54666666666667,27,75,0.36,2010
"Ben Gordon",13.7903225806452,2.67741935483871,1.91935483870968,18,62,0.290322580645161,2010
"Ben Wallace",5.52173913043478,1.52173913043478,8.65217391304348,25,69,0.36231884057971,2010
"Beno Udrih",12.9493670886076,4.70886075949367,2.77215189873418,24,79,0.30379746835443,2010
"Bobby Brown",4.77777777777778,1.95555555555556,0.844444444444444,14,45,0.311111111111111,2010
"Bobby Simmons",5.30434782608696,0.652173913043478,2.73913043478261,2,23,0.0869565217391304,2010
"Boris Diaw",11.280487804878,3.96341463414634,5.17073170731707,44,82,0.536585365853659,2010
"Brad Miller",8.76829268292683,1.8780487804878,4.86585365853659,41,82,0.5,2010
"Brandon Bass",5.8,0.38,2.54,38,50,0.76,2010
"Brandon Jennings",15.4878048780488,5.73170731707317,3.4390243902439,46,82,0.560975609756098,2010
"Brandon Roy",21.5076923076923,4.69230769230769,4.38461538461539,42,65,0.646153846153846,2010
"Brandon Rush",9.4390243902439,1.36585365853659,4.21951219512195,32,82,0.390243902439024,2010
"Brendan Haywood",9.14285714285714,0.558441558441558,9.28571428571429,37,77,0.480519480519481,2010
"Brian Cardinal",1.6551724137931,0.827586206896552,1,4,29,0.137931034482759,2010
"Brian Cook",1.4,0.0666666666666667,0.6,6,15,0.4,2010
"Brian Scalabrine",1.5,0.519230769230769,0.923076923076923,32,52,0.615384615384615,2010
"Brian Skinner",1.625,0,1.6875,5,16,0.3125,2010
"Brook Lopez",18.8048780487805,2.28048780487805,8.64634146341463,12,82,0.146341463414634,2010
"Byron Mullens",1.07692307692308,0.0769230769230769,0.769230769230769,10,13,0.769230769230769,2010
"C.J. Watson",10.2615384615385,2.76923076923077,2.6,18,65,0.276923076923077,2010
"Carl Landry",16.7875,0.825,5.85,34,80,0.425,2010
"Carlos Arroyo",6.09722222222222,3.125,1.80555555555556,43,72,0.597222222222222,2010
"Carlos Boozer",19.474358974359,3.16666666666667,11.2051282051282,50,78,0.641025641025641,2010
"Carlos Delfino",11,2.69333333333333,5.25333333333333,42,75,0.56,2010
"Carmelo Anthony",28.1594202898551,3.21739130434783,6.57971014492754,45,69,0.652173913043478,2010
"Caron Butler",16.2972972972973,2.10810810810811,6.22972972972973,35,74,0.472972972972973,2010
"Cartier Martin",7.83333333333333,0.888888888888889,3.77777777777778,5,18,0.277777777777778,2010
"Cedric Jackson",1.66666666666667,1.16666666666667,0.666666666666667,11,12,0.916666666666667,2010
"Channing Frye",11.1604938271605,1.39506172839506,5.27160493827161,54,81,0.666666666666667,2010
"Charlie Bell",6.46478873239437,1.46478873239437,1.85915492957746,37,71,0.52112676056338,2010
"Charlie Villanueva",11.9358974358974,0.67948717948718,4.67948717948718,27,78,0.346153846153846,2010
"Chase Budinger",8.87837837837838,1.18918918918919,2.97297297297297,38,74,0.513513513513513,2010
"Chauncey Billups",19.5479452054795,5.6027397260274,3.12328767123288,50,73,0.684931506849315,2010
"Chris Andersen",5.89473684210526,0.434210526315789,6.35526315789474,49,76,0.644736842105263,2010
"Chris Bosh",23.9714285714286,2.37142857142857,10.8428571428571,35,70,0.5,2010
"Chris Douglas-Roberts",9.80597014925373,1.38805970149254,2.95522388059702,12,67,0.17910447761194,2010
"Chris Duhon",7.37313432835821,5.64179104477612,2.65671641791045,25,67,0.373134328358209,2010
"Chris Hunter",4.5,0.616666666666667,2.78333333333333,19,60,0.316666666666667,2010
"Chris Kaman",18.5263157894737,1.57894736842105,9.26315789473684,29,76,0.381578947368421,2010
"Chris Paul",18.6888888888889,10.6666666666667,4.24444444444444,23,45,0.511111111111111,2010
"Chris Quinn",2.24,1.16,0.64,4,25,0.16,2010
"Chris Richard",2.05555555555556,0.388888888888889,3.27777777777778,7,18,0.388888888888889,2010
"Chris Wilcox",4.47058823529412,0.382352941176471,3.44117647058824,9,34,0.264705882352941,2010
"Chuck Hayes",4.36585365853659,1.69512195121951,5.67073170731707,42,82,0.51219512195122,2010
"Chucky Atkins",4.025,2.275,0.725,15,40,0.375,2010
"CJ Miles",9.87301587301587,1.66666666666667,2.66666666666667,42,63,0.666666666666667,2010
"Coby Karl",4,2.14285714285714,2.57142857142857,2,7,0.285714285714286,2010
"Corey Brewer",13,2.35365853658537,3.40243902439024,15,82,0.182926829268293,2010
"Corey Maggette",19.8142857142857,2.45714285714286,5.32857142857143,21,70,0.3,2010
"Courtney Lee",12.4647887323944,1.70422535211268,3.54929577464789,11,71,0.154929577464789,2010
"Craig Smith",7.8,1.12,3.82666666666667,25,75,0.333333333333333,2010
"D.J. Augustin",6.35,2.4125,1.2125,43,80,0.5375,2010
"Daequan Cook",4.95555555555556,0.955555555555556,1.82222222222222,23,45,0.511111111111111,2010
"Dahntay Jones",10.2105263157895,1.97368421052632,3.01315789473684,28,76,0.368421052631579,2010
"DaJuan Summers",3.04545454545455,0.363636363636364,1.02272727272727,13,44,0.295454545454545,2010
"Damien Wilkins",5.6375,1.6875,3.1125,14,80,0.175,2010
"Dan Gadzuric",2.75,0.375,2.875,16,32,0.5,2010
"Daniel Gibson",6.33928571428571,1.25,1.30357142857143,42,56,0.75,2010
"Danilo Gallinari",15.0740740740741,1.66666666666667,4.91358024691358,28,81,0.345679012345679,2010
"Danny Granger",24.1451612903226,2.75806451612903,5.51612903225806,25,62,0.403225806451613,2010
"Danny Green",2,0.25,0.85,14,20,0.7,2010
"Dante Cunningham",3.85714285714286,0.222222222222222,2.53968253968254,37,63,0.587301587301587,2010
"Darius Songaila",7.24,0.933333333333333,3.09333333333333,34,75,0.453333333333333,2010
"Darko Milicic",6.71875,1.46875,4.71875,3,32,0.09375,2010
"Darnell Jackson",0.821428571428571,0.142857142857143,0.785714285714286,25,28,0.892857142857143,2010
"Darrell Arthur",4.46875,0.46875,3.4375,14,32,0.4375,2010
"Darren Collison",12.4473684210526,5.68421052631579,2.52631578947368,34,76,0.447368421052632,2010
"David Andersen",5.82539682539683,0.698412698412698,3.3015873015873,33,63,0.523809523809524,2010
"David Lee",20.2469135802469,3.64197530864198,11.716049382716,28,81,0.345679012345679,2010
"David West",19.0246913580247,2.95061728395062,7.46913580246914,37,81,0.45679012345679,2010
"DeAndre Jordan",4.8,0.3,5.02857142857143,23,70,0.328571428571429,2010
"DeJuan Blair",7.78048780487805,0.792682926829268,6.41463414634146,50,82,0.609756097560976,2010
"Delonte West",8.8,3.26666666666667,2.81666666666667,42,60,0.7,2010
"DeMar DeRozan",8.5974025974026,0.688311688311688,2.8961038961039,36,77,0.467532467532468,2010
"DeMarre Carroll",2.94366197183099,0.464788732394366,2.11267605633803,34,71,0.47887323943662,2010
"Derek Fisher",7.5,2.45121951219512,2.07317073170732,57,82,0.695121951219512,2010
"Deron Williams",18.6710526315789,10.5,3.98684210526316,50,76,0.657894736842105,2010
"Derrick Brown",3.26315789473684,0.333333333333333,1.36842105263158,34,57,0.596491228070175,2010
"Derrick Rose",20.7564102564103,6.01282051282051,3.75641025641026,41,78,0.525641025641026,2010
"DeSagana Diop",1.18518518518519,0.185185185185185,2.40740740740741,14,27,0.518518518518518,2010
"DeShawn Stevenson",2.125,0.875,1.421875,31,64,0.484375,2010
"Desmond Mason",2.6,0.4,2.6,1,5,0.2,2010
"Devean George",5.37777777777778,0.711111111111111,2.53333333333333,13,45,0.288888888888889,2010
"Devin Brown",7.98,1.3,2.48,26,50,0.52,2010
"Devin Harris",16.875,6.609375,3.171875,11,64,0.171875,2010
"Dirk Nowitzki",25.0246913580247,2.69135802469136,7.65432098765432,54,81,0.666666666666667,2010
"DJ Mbenga",2.14285714285714,0.163265306122449,1.77551020408163,33,49,0.673469387755102,2010
"DJ White",4.91666666666667,0.333333333333333,1.91666666666667,5,12,0.416666666666667,2010
"Dominic McGuire",0.745098039215686,0.215686274509804,1.54901960784314,12,51,0.235294117647059,2010
"Donte Greene",8.51315789473684,0.934210526315789,3.07894736842105,22,76,0.289473684210526,2010
"Dorell Wright",7.08333333333333,1.26388888888889,3.26388888888889,40,72,0.555555555555556,2010
"Drew Gooden",10.9,0.671428571428571,7.74285714285714,33,70,0.471428571428571,2010
"Dwayne Jones",0,0,1,2,2,1,2010
"Dwight Howard",18.3292682926829,1.75609756097561,13.1951219512195,59,82,0.719512195121951,2010
"Dwyane Wade",26.5584415584416,6.50649350649351,4.84415584415584,45,77,0.584415584415584,2010
"Earl Barron",11.7142857142857,1.14285714285714,11,3,7,0.428571428571429,2010
"Earl Boykins",6.56716417910448,2.55223880597015,1.11940298507463,22,67,0.328358208955224,2010
"Earl Clark",2.74509803921569,0.411764705882353,1.2156862745098,36,51,0.705882352941177,2010
"Earl Watson",7.83544303797468,5.05063291139241,3.0379746835443,31,79,0.392405063291139,2010
"Eddie House",6.95588235294118,1.25,1.60294117647059,37,68,0.544117647058823,2010
"Eddy Curry",3.71428571428571,0,1.85714285714286,3,7,0.428571428571429,2010
"Eduardo Najera",3.41304347826087,0.630434782608696,2.5,24,46,0.521739130434783,2010
"Elton Brand",13.1052631578947,1.43421052631579,6.06578947368421,27,76,0.355263157894737,2010
"Emeka Okafor",10.3658536585366,0.670731707317073,9.04878048780488,37,82,0.451219512195122,2010
"Eric Gordon",16.8548387096774,3,2.58064516129032,23,62,0.370967741935484,2010
"Eric Maynor",4.71604938271605,3.28395061728395,1.59259259259259,53,81,0.654320987654321,2010
"Erick Dampier",5.96363636363636,0.563636363636364,7.27272727272727,32,55,0.581818181818182,2010
"Ersan Ilyasova",10.3703703703704,1.03703703703704,6.38271604938272,46,81,0.567901234567901,2010
"Etan Thomas",3.26086956521739,0.0434782608695652,2.78260869565217,13,23,0.565217391304348,2010
"Fabricio Oberto",1.45614035087719,0.894736842105263,1.84210526315789,18,57,0.315789473684211,2010
"Flip Murray",9.94666666666667,1.8,2.44,37,75,0.493333333333333,2010
"Francisco Elson",1,0.166666666666667,1.16666666666667,4,12,0.333333333333333,2010
"Francisco Garcia",8.08,1.8,2.64,7,25,0.28,2010
"Garrett Temple",5.03703703703704,0.777777777777778,1.14814814814815,12,27,0.444444444444444,2010
"George Hill",12.3589743589744,2.8974358974359,2.62820512820513,48,78,0.615384615384615,2010
"Gerald Henderson",2.62790697674419,0.302325581395349,1.27906976744186,27,43,0.627906976744186,2010
"Gerald Wallace",18.2368421052632,2.11842105263158,10.0263157894737,41,76,0.539473684210526,2010
"Gilbert Arenas",22.5625,7.1875,4.15625,11,32,0.34375,2010
"Glen Davis",6.2962962962963,0.648148148148148,3.7962962962963,28,54,0.518518518518518,2010
"Goran Dragic",7.9375,3.0125,2.1375,53,80,0.6625,2010
"Grant Hill",11.2592592592593,2.38271604938272,5.49382716049383,54,81,0.666666666666667,2010
"Greg Oden",11.0952380952381,0.904761904761905,8.47619047619048,13,21,0.619047619047619,2010
"Hakim Warrick",9.64473684210526,0.684210526315789,4.13157894736842,36,76,0.473684210526316,2010
"Hamed Haddadi",1.72222222222222,0.277777777777778,2.08333333333333,18,36,0.5,2010
"Hasheem Thabeet",3.05882352941176,0.161764705882353,3.57352941176471,32,68,0.470588235294118,2010
"Hedo Turkoglu",11.2837837837838,4.10810810810811,4.63513513513514,37,74,0.5,2010
"Henry Walker",9.4,1.14285714285714,2.51428571428571,15,35,0.428571428571429,2010
"Hilton Armstrong",2.15151515151515,0.636363636363636,2.45454545454545,11,33,0.333333333333333,2010
"Ian Mahinmi",3.88461538461538,0.0769230769230769,2,16,26,0.615384615384615,2010
"Ime Udoka",3.6231884057971,0.840579710144927,2.76811594202899,21,69,0.304347826086957,2010
"J.J. Barea",7.64102564102564,3.30769230769231,1.87179487179487,52,78,0.666666666666667,2010
"J.R. Giddens",2.15625,0.40625,1.59375,18,32,0.5625,2010
"Jamaal Magloire",2.13888888888889,0.0277777777777778,3.36111111111111,22,36,0.611111111111111,2010
"Jamaal Tinsley",3.5,2.84210526315789,1.73684210526316,23,38,0.605263157894737,2010
"Jamal Crawford",18.0379746835443,3.0126582278481,2.54430379746835,51,79,0.645569620253165,2010
"Jamario Moon",4.85245901639344,0.80327868852459,3.13114754098361,48,61,0.786885245901639,2010
"Jameer Nelson",12.5846153846154,5.43076923076923,2.98461538461538,46,65,0.707692307692308,2010
"James Harden",9.9078947368421,1.80263157894737,3.21052631578947,47,76,0.618421052631579,2010
"James Johnson",3.93846153846154,0.738461538461539,1.96923076923077,30,65,0.461538461538462,2010
"James Jones",4.05555555555556,0.472222222222222,1.25,21,36,0.583333333333333,2010
"James Posey",5.18181818181818,1.51948051948052,4.27272727272727,35,77,0.454545454545455,2010
"James Singleton",4.45614035087719,0.543859649122807,4.84210526315789,24,57,0.421052631578947,2010
"JamesOn Curry",0,0,0,0,1,0,2010
"Jannero Pargo",5.46031746031746,1.41269841269841,1.23809523809524,27,63,0.428571428571429,2010
"Jared Dudley",8.21951219512195,1.40243902439024,3.42682926829268,54,82,0.658536585365854,2010
"Jared Jeffries",5.31428571428571,1.44285714285714,4.11428571428571,28,70,0.4,2010
"Jarrett Jack",11.3536585365854,5.03658536585366,2.70731707317073,40,82,0.48780487804878,2010
"Jarron Collins",1,0.176470588235294,1.82352941176471,24,34,0.705882352941177,2010
"Jarvis Hayes",7.77777777777778,0.888888888888889,2.4,8,45,0.177777777777778,2010
"Jason Collins",0.666666666666667,0.166666666666667,0.583333333333333,17,24,0.708333333333333,2010
"Jason Hart",0.4,1.2,0.4,2,5,0.4,2010
"Jason Kapono",5.68421052631579,0.684210526315789,1.15789473684211,15,57,0.263157894736842,2010
"Jason Kidd",10.3,9.05,5.5625,53,80,0.6625,2010
"Jason Maxiell",6.75,0.513157894736842,5.27631578947368,24,76,0.315789473684211,2010
"Jason Richardson",15.6835443037975,1.81012658227848,5.11392405063291,52,79,0.658227848101266,2010
"Jason Smith",3.375,0.589285714285714,2.41071428571429,15,56,0.267857142857143,2010
"Jason Terry",16.6233766233766,3.79220779220779,1.81818181818182,51,77,0.662337662337662,2010
"Jason Thompson",12.52,1.65333333333333,8.49333333333333,22,75,0.293333333333333,2010
"Jason Williams",6.01219512195122,3.63414634146341,1.53658536585366,59,82,0.719512195121951,2010
"JaVale McGee",6.43333333333333,0.233333333333333,4.05,17,60,0.283333333333333,2010
"Jawad Williams",4.14814814814815,0.62962962962963,1.53703703703704,40,54,0.740740740740741,2010
"Jeff Ayres",2.66666666666667,0.0256410256410256,2.51282051282051,23,39,0.58974358974359,2010
"Jeff Foster",3.0625,1.3125,5.0625,3,16,0.1875,2010
"Jeff Green",15.109756097561,1.63414634146341,5.97560975609756,50,82,0.609756097560976,2010
"Jeff Teague",3.2112676056338,1.71830985915493,0.943661971830986,50,71,0.704225352112676,2010
"Jermaine O'Neal",13.5714285714286,1.31428571428571,6.94285714285714,37,70,0.528571428571429,2010
"Jermaine Taylor",4.12903225806452,0.516129032258065,1.48387096774194,13,31,0.419354838709677,2010
"Jerry Stackhouse",8.52380952380952,1.66666666666667,2.38095238095238,29,42,0.69047619047619,2010
"Jerryd Bayless",8.51351351351351,2.32432432432432,1.62162162162162,45,74,0.608108108108108,2010
"JJ Hickson",8.50617283950617,0.493827160493827,4.93827160493827,60,81,0.740740740740741,2010
"JJ Redick",9.60975609756098,1.92682926829268,1.89024390243902,59,82,0.719512195121951,2010
"Joakim Noah",10.734375,2.0625,11,35,64,0.546875,2010
"Jodie Meeks",4.68333333333333,0.65,1.65,23,60,0.383333333333333,2010
"Joe Alexander",0.5,0.25,0.625,1,8,0.125,2010
"Joe Johnson",21.3026315789474,4.85526315789474,4.64473684210526,50,76,0.657894736842105,2010
"Joe Smith",3.03125,0.328125,2.453125,42,64,0.65625,2010
"Joel Anthony",2.725,0.15,3.1125,46,80,0.575,2010
"Joel Przybilla",4.1,0.266666666666667,7.93333333333333,18,30,0.6,2010
"Joey Dorsey",1.53333333333333,0.133333333333333,2.86666666666667,7,15,0.466666666666667,2010
"Joey Graham",4.22222222222222,0.349206349206349,1.95238095238095,43,63,0.682539682539683,2010
"Johan Petro",3.38888888888889,0.388888888888889,3.58333333333333,23,36,0.638888888888889,2010
"John Salmons",15.3703703703704,2.75308641975309,3.33333333333333,48,81,0.592592592592593,2010
"Jon Brockman",2.82692307692308,0.423076923076923,4.09615384615385,15,52,0.288461538461538,2010
"Jonas Jerebko",9.2625,0.725,5.975,26,80,0.325,2010
"Jonathan Bender",4.72,0.64,2.08,9,25,0.36,2010
"Jonny Flynn",13.5061728395062,4.39506172839506,2.35802469135802,15,81,0.185185185185185,2010
"Jordan Farmar",7.20731707317073,1.54878048780488,1.59756097560976,57,82,0.695121951219512,2010
"Jordan Hill",5.19148936170213,0.425531914893617,3.72340425531915,18,47,0.382978723404255,2010
"Jose Calderon",10.2794117647059,5.94117647058824,2.08823529411765,31,68,0.455882352941176,2010
"Josh Boone",4.01587301587302,0.46031746031746,5,9,63,0.142857142857143,2010
"Josh Howard",12.7428571428571,1.37142857142857,3.57142857142857,21,35,0.6,2010
"Josh McRoberts",4.26190476190476,1.04761904761905,3.02380952380952,19,42,0.452380952380952,2010
"Josh Powell",2.68253968253968,0.555555555555556,1.84126984126984,43,63,0.682539682539683,2010
"Josh Smith",15.6666666666667,4.22222222222222,8.7037037037037,52,81,0.641975308641975,2010
"JR Smith",15.4133333333333,2.44,3.12,48,75,0.64,2010
"Jrue Holiday",8.04109589041096,3.83561643835616,2.61643835616438,24,73,0.328767123287671,2010
"Julian Wright",3.80882352941176,0.602941176470588,2.11764705882353,26,68,0.382352941176471,2010
"Juwan Howard",5.98630136986301,0.835616438356164,4.58904109589041,44,73,0.602739726027397,2010
"Kareem Rush",1.28571428571429,0.571428571428571,0.857142857142857,2,7,0.285714285714286,2010
"Keith Bogans",4.39240506329114,1.20253164556962,2.22784810126582,50,79,0.632911392405063,2010
"Kelenna Azubuike",13.8888888888889,1.11111111111111,4.55555555555556,3,9,0.333333333333333,2010
"Kendrick Perkins",10.1410256410256,1.02564102564103,7.62820512820513,48,78,0.615384615384615,2010
"Kenny Thomas",1.57692307692308,0.576923076923077,3.30769230769231,12,26,0.461538461538462,2010
"Kenyon Martin",11.5,1.87931034482759,9.41379310344828,39,58,0.672413793103448,2010
"Kevin Durant",30.1463414634146,2.81707317073171,7.59756097560976,50,82,0.609756097560976,2010
"Kevin Garnett",14.3478260869565,2.68115942028985,7.33333333333333,44,69,0.63768115942029,2010
"Kevin Love",14.0333333333333,2.26666666666667,10.9666666666667,12,60,0.2,2010
"Kevin Martin",20.5652173913043,2.41304347826087,3.56521739130435,16,46,0.347826086956522,2010
"Kevin Ollie",1.76,0.8,1,15,25,0.6,2010
"Keyon Dooling",6.86792452830189,2.54716981132075,1.0188679245283,12,53,0.226415094339623,2010
"Kirk Hinrich",10.8783783783784,4.45945945945946,3.51351351351351,40,74,0.540540540540541,2010
"Kobe Bryant",26.986301369863,5,5.35616438356164,51,73,0.698630136986301,2010
"Kosta Koufos",1.47222222222222,0.166666666666667,1.25,25,36,0.694444444444444,2010
"Kris Humphries",7.05797101449275,0.463768115942029,5.47826086956522,27,69,0.391304347826087,2010
"Kurt Thomas",3,0.671428571428571,4.15714285714286,37,70,0.528571428571429,2010
"Kwame Brown",3.27083333333333,0.458333333333333,3.6875,16,48,0.333333333333333,2010
"Kyle Korver",7.19230769230769,1.71153846153846,2.13461538461538,36,52,0.692307692307692,2010
"Kyle Lowry",9.11764705882353,4.48529411764706,3.63235294117647,37,68,0.544117647058823,2010
"Kyle Weaver",3,0.916666666666667,1.5,8,12,0.666666666666667,2010
"Kyrylo Fesenko",2.61224489795918,0.306122448979592,1.83673469387755,28,49,0.571428571428571,2010
"Lamar Odom",10.7560975609756,3.25609756097561,9.78048780487805,57,82,0.695121951219512,2010
"LaMarcus Aldridge",17.8589743589744,2.05128205128205,8.03846153846154,49,78,0.628205128205128,2010
"Larry Hughes",9.13333333333333,3.04444444444444,3.15555555555556,20,45,0.444444444444444,2010
"Leandro Barbosa",9.5,1.45454545454545,1.56818181818182,32,44,0.727272727272727,2010
"LeBron James",29.7105263157895,8.56578947368421,7.28947368421053,60,76,0.789473684210526,2010
"Leon Powe",3.95,0,3.05,15,20,0.75,2010
"Lester Hudson",2.32,0.52,0.72,18,25,0.72,2010
"Lindsey Hunter",1,0.692307692307692,1.07692307692308,2,13,0.153846153846154,2010
"Lou Amundson",4.69620253164557,0.392405063291139,4.37974683544304,53,79,0.670886075949367,2010
"Lou Williams",14.03125,4.1875,2.921875,23,64,0.359375,2010
"Luc Mbah a Moute",6.20547945205479,1.10958904109589,5.47945205479452,42,73,0.575342465753425,2010
"Luis Scola",16.2073170731707,2.0609756097561,8.59756097560976,42,82,0.51219512195122,2010
"Luke Ridnour",10.390243902439,3.95121951219512,1.74390243902439,46,82,0.560975609756098,2010
"Luke Walton",2.37931034482759,1.37931034482759,1.31034482758621,20,29,0.689655172413793,2010
"Luol Deng",17.5714285714286,2.04285714285714,7.31428571428571,37,70,0.528571428571429,2010
"Luther Head",7.59574468085106,1.53191489361702,1.70212765957447,19,47,0.404255319148936,2010
"Malik Allen",2.05882352941176,0.313725490196078,1.6078431372549,36,51,0.705882352941177,2010
"Malik Hairston",2.1063829787234,0.340425531914894,1.04255319148936,35,47,0.74468085106383,2010
"Manu Ginobili",16.4933333333333,4.93333333333333,3.78666666666667,46,75,0.613333333333333,2010
"Marc Gasol",14.6086956521739,2.39130434782609,9.27536231884058,35,69,0.507246376811594,2010
"Marcin Gortat",3.61728395061728,0.209876543209877,4.20987654320988,58,81,0.716049382716049,2010
"Marco Belinelli",7.10606060606061,1.34848484848485,1.43939393939394,29,66,0.439393939393939,2010
"Marcus Banks",4.95454545454545,1.18181818181818,1.04545454545455,12,22,0.545454545454545,2010
"Marcus Camby",7.51351351351351,2.51351351351351,11.7702702702703,37,74,0.5,2010
"Marcus Haislip",2.5,0,1,8,10,0.8,2010
"Marcus Landry",2.44444444444444,0,1.05555555555556,7,18,0.388888888888889,2010
"Marcus Thornton",14.4794520547945,1.56164383561644,2.89041095890411,33,73,0.452054794520548,2010
"Marcus Williams",4.33870967741935,2.59677419354839,1.5,27,62,0.435483870967742,2010
"Mardy Collins",2.58139534883721,1.02325581395349,1.16279069767442,15,43,0.348837209302326,2010
"Mario Chalmers",7.13698630136986,3.36986301369863,1.84931506849315,43,73,0.589041095890411,2010
"Mario West",0.769230769230769,0.230769230769231,0.692307692307692,25,39,0.641025641025641,2010
"Marquis Daniels",5.64705882352941,1.29411764705882,1.86274509803922,32,51,0.627450980392157,2010
"Marreese Speights",8.58064516129032,0.580645161290323,4.06451612903226,24,62,0.387096774193548,2010
"Martell Webster",9.36585365853658,0.75609756097561,3.26829268292683,50,82,0.609756097560976,2010
"Marvin Williams",10.1234567901235,1.14814814814815,5.1358024691358,52,81,0.641975308641975,2010
"Matt Barnes",8.83950617283951,1.65432098765432,5.49382716049383,59,81,0.728395061728395,2010
"Matt Bonner",7.03076923076923,1.04615384615385,3.29230769230769,40,65,0.615384615384615,2010
"Matt Carroll",1.84,0.24,0.48,16,25,0.64,2010
"Maurice Evans",5.73417721518987,0.607594936708861,1.94936708860759,51,79,0.645569620253165,2010
"Mehmet Okur",13.5342465753425,1.63013698630137,7.05479452054795,45,73,0.616438356164384,2010
"Metta World Peace",10.974025974026,3.03896103896104,4.2987012987013,53,77,0.688311688311688,2010
"Michael Beasley",14.8205128205128,1.28205128205128,6.38461538461539,44,78,0.564102564102564,2010
"Michael Finley",4.39130434782609,0.934782608695652,1.54347826086957,23,46,0.5,2010
"Michael Redd",11.9444444444444,2.16666666666667,3,6,18,0.333333333333333,2010
"Mickael Pietrus",8.68,0.653333333333333,2.86666666666667,53,75,0.706666666666667,2010
"Mike Bibby",9.125,3.875,2.3,52,80,0.65,2010
"Mike Conley",11.9875,5.3125,2.3875,40,80,0.5,2010
"Mike Dunleavy",9.94029850746269,1.53731343283582,3.52238805970149,26,67,0.388059701492537,2010
"Mike Harris",2.23076923076923,0.230769230769231,1.84615384615385,3,13,0.230769230769231,2010
"Mike James",4.5,1.25,0.75,0,4,0,2010
"Mike Miller",10.8518518518519,3.92592592592593,6.22222222222222,17,54,0.314814814814815,2010
"Mike Wilks",4,1,1,2,4,0.5,2010
"Mikki Moore",5,1.56521739130435,3,7,23,0.304347826086957,2010
"Mo Williams",15.8260869565217,5.33333333333333,2.98550724637681,50,69,0.72463768115942,2010
"Monta Ellis",25.484375,5.3125,4.015625,19,64,0.296875,2010
"Morris Peterson",7.10869565217391,0.891304347826087,2.73913043478261,18,46,0.391304347826087,2010
"Nate Robinson",10.125,2.91071428571429,1.96428571428571,23,56,0.410714285714286,2010
"Nathan Jawai",3.17948717948718,0.615384615384615,2.66666666666667,5,39,0.128205128205128,2010
"Nazr Mohammed",7.91379310344828,0.482758620689655,5.24137931034483,29,58,0.5,2010
"Nenad Krstic",8.4078947368421,0.684210526315789,5.03947368421053,48,76,0.631578947368421,2010
"Nene",13.8414634146341,2.47560975609756,7.64634146341463,53,82,0.646341463414634,2010
"Nick Collison",5.85333333333333,0.506666666666667,5.12,46,75,0.613333333333333,2010
"Nick Young",8.63513513513514,0.648648648648649,1.37837837837838,24,74,0.324324324324324,2010
"Nicolas Batum",10.1351351351351,1.18918918918919,3.81081081081081,23,37,0.621621621621622,2010
"O.J. Mayo",17.4634146341463,2.95121951219512,3.79268292682927,40,82,0.48780487804878,2010
"Oleksiy Pecherov",4.47727272727273,0.25,2.81818181818182,6,44,0.136363636363636,2010
"Oliver Lafayette",7,2,4,0,1,0,2010
"Omri Casspi",10.2857142857143,1.23376623376623,4.53246753246753,24,77,0.311688311688312,2010
"Othello Hunter",1.57142857142857,0,1.71428571428571,6,7,0.857142857142857,2010
"Othyus Jeffers",2.64285714285714,0.0714285714285714,1.35714285714286,10,14,0.714285714285714,2010
"Patrick O'Bryant",1.72727272727273,0.0909090909090909,1,4,11,0.363636363636364,2010
"Patty Mills",2.6,0.5,0.2,5,10,0.5,2010
"Pau Gasol",18.3076923076923,3.35384615384615,11.2923076923077,46,65,0.707692307692308,2010
"Paul Davis",2.5,1.5,0,1,2,0.5,2010
"Paul Millsap",11.6341463414634,1.59756097560976,6.81707317073171,53,82,0.646341463414634,2010
"Paul Pierce",18.2535211267606,3.07042253521127,4.36619718309859,45,71,0.633802816901408,2010
"Peja Stojakovic",12.6451612903226,1.48387096774194,3.66129032258065,32,62,0.516129032258065,2010
"Pops Mensah-Bonsu",1.95,0.15,1.75,8,20,0.4,2010
"Primoz Brezec",0.904761904761905,0.0476190476190476,1.19047619047619,11,21,0.523809523809524,2010
"Quentin Richardson",8.92105263157895,1.22368421052632,4.92105263157895,44,76,0.578947368421053,2010
"Quinton Ross",1.76923076923077,0.230769230769231,0.942307692307692,24,52,0.461538461538462,2010
"Rafer Alston",8.21153846153846,3.38461538461538,2.48076923076923,13,52,0.25,2010
"Raja Bell",11.8333333333333,2.16666666666667,3.83333333333333,2,6,0.333333333333333,2010
