"yearSeason","slugSeason","slugTeam","idPlayer","namePlayer","idTeam","yearSeasonStart","numberJersey","countYearsExperience","weightLBS","heightInches","nameTeam","groupPosition","dateBirth","nameSchool","agePlayer","urlTeamSeasonLogo","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","urlPlayerPhoto"
2017,"2016-17","NOP",1626188,"Quinn Cook",1610612740,2016,22,0,179,74,"Quinn","G",1993-03-23,"Duke",24,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NOP_logo.svg","https://stats.nba.com/player/1626188","https://stats.nba.com/media/players/230x185/1626188.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626188.png","https://stats.nba.com/media/players/700/1626188.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626188.png"
2017,"2016-17","NOP",203076,"Anthony Davis",1610612740,2016,23,4,253,83,"Anthony","F-C",1993-03-11,"Kentucky",24,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NOP_logo.svg","https://stats.nba.com/player/203076","https://stats.nba.com/media/players/230x185/203076.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png","https://stats.nba.com/media/players/700/203076.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png"
2017,"2016-17","NOP",201967,"Dante Cunningham",1610612740,2016,33,7,230,80,"Dante","F",1987-04-22,"Villanova",30,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NOP_logo.svg","https://stats.nba.com/player/201967","https://stats.nba.com/media/players/230x185/201967.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201967.png","https://stats.nba.com/media/players/700/201967.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201967.png"
2017,"2016-17","NOP",201582,"Alexis Ajinca",1610612740,2016,42,6,248,86,"Alexis","C",1988-05-06,"Hyeres-Toulon",29,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NOP_logo.svg","https://stats.nba.com/player/201582","https://stats.nba.com/media/players/230x185/201582.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201582.png","https://stats.nba.com/media/players/700/201582.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201582.png"
2017,"2016-17","NOP",203524,"Solomon Hill",1610612740,2016,44,3,225,79,"Solomon","F",1991-03-18,"Arizona",26,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NOP_logo.svg","https://stats.nba.com/player/203524","https://stats.nba.com/media/players/230x185/203524.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203524.png","https://stats.nba.com/media/players/700/203524.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203524.png"
2017,"2016-17","NOP",202734,"E'Twaun Moore",1610612740,2016,55,5,191,76,"E'Twaun","G",1989-02-25,"Purdue",28,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NOP_logo.svg","https://stats.nba.com/player/202734","https://stats.nba.com/media/players/230x185/202734.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202734.png","https://stats.nba.com/media/players/700/202734.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202734.png"
2017,"2016-17","NYK",1626254,"Maurice Ndour",1610612752,2016,2,0,200,81,"Maurice","F",1992-06-18,"Ohio",25,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/1626254","https://stats.nba.com/media/players/230x185/1626254.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626254.png","https://stats.nba.com/media/players/700/1626254.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626254.png"
2017,"2016-17","NYK",1626184,"Chasson Randle",1610612752,2016,4,0,185,74,"Chasson","G",1993-02-05,"Stanford",24,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/1626184","https://stats.nba.com/media/players/230x185/1626184.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626184.png","https://stats.nba.com/media/players/700/1626184.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626184.png"
2017,"2016-17","NYK",201584,"Courtney Lee",1610612752,2016,5,8,200,77,"Courtney","G",1985-10-03,"Western Kentucky",31,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/201584","https://stats.nba.com/media/players/230x185/201584.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201584.png","https://stats.nba.com/media/players/700/201584.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201584.png"
2017,"2016-17","NYK",204001,"Kristaps Porzingis",1610612752,2016,6,1,240,87,"Kristaps","F",1995-08-02,"Cajasol Sevilla",21,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/204001","https://stats.nba.com/media/players/230x185/204001.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204001.png","https://stats.nba.com/media/players/700/204001.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204001.png"
2017,"2016-17","NYK",2546,"Carmelo Anthony",1610612752,2016,7,13,240,80,"Carmelo","F",1984-05-29,"Syracuse",33,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/2546","https://stats.nba.com/media/players/230x185/2546.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2546.png","https://stats.nba.com/media/players/700/2546.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2546.png"
2017,"2016-17","NYK",203200,"Justin Holiday",1610612752,2016,8,3,185,78,"Justin","G",1989-04-05,"Washington",28,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/203200","https://stats.nba.com/media/players/230x185/203200.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203200.png","https://stats.nba.com/media/players/700/203200.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203200.png"
2017,"2016-17","NYK",203124,"Kyle O'Quinn",1610612752,2016,9,4,250,82,"Kyle","C-F",1990-03-26,"Norfolk State",27,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/203124","https://stats.nba.com/media/players/230x185/203124.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203124.png","https://stats.nba.com/media/players/700/203124.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203124.png"
2017,"2016-17","NYK",201149,"Joakim Noah",1610612752,2016,13,9,230,83,"Joakim","C",1985-02-25,"Florida",32,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/201149","https://stats.nba.com/media/players/230x185/201149.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201149.png","https://stats.nba.com/media/players/700/201149.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201149.png"
2017,"2016-17","NYK",1626195,"Willy Hernangomez",1610612752,2016,14,0,240,83,"Willy","C",1994-05-27,"Cajasol Sevilla",23,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/1626195","https://stats.nba.com/media/players/230x185/1626195.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626195.png","https://stats.nba.com/media/players/700/1626195.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626195.png"
2017,"2016-17","NYK",2756,"Sasha Vujacic",1610612752,2016,18,9,195,79,"Sasha","G",1984-03-08,"Udine",33,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/2756","https://stats.nba.com/media/players/230x185/2756.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2756.png","https://stats.nba.com/media/players/700/2756.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2756.png"
2017,"2016-17","NYK",201565,"Derrick Rose",1610612752,2016,25,7,190,75,"Derrick","G",1988-10-04,"Memphis",28,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/201565","https://stats.nba.com/media/players/230x185/201565.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201565.png","https://stats.nba.com/media/players/700/201565.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201565.png"
2017,"2016-17","NYK",1627758,"Ron Baker",1610612752,2016,31,0,220,76,"Ron","G",1993-03-30,"Wichita State",24,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/1627758","https://stats.nba.com/media/players/230x185/1627758.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627758.png","https://stats.nba.com/media/players/700/1627758.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627758.png"
2017,"2016-17","NYK",1627850,"Marshall Plumlee",1610612752,2016,40,0,250,84,"Marshall","C",1992-07-14,"Duke",24,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/1627850","https://stats.nba.com/media/players/230x185/1627850.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627850.png","https://stats.nba.com/media/players/700/1627850.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627850.png"
2017,"2016-17","NYK",202498,"Lance Thomas",1610612752,2016,42,5,235,80,"Lance","F",1988-04-24,"Duke",29,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/202498","https://stats.nba.com/media/players/230x185/202498.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202498.png","https://stats.nba.com/media/players/700/202498.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202498.png"
2017,"2016-17","NYK",1627851,"Mindaugas Kuzminskas",1610612752,2016,91,0,215,81,"Mindaugas","F",1989-10-19,"Malaga",27,"https://stats.nba.com/media/img/teams/logos/season/2016-17/NYK_logo.svg","https://stats.nba.com/player/1627851","https://stats.nba.com/media/players/230x185/1627851.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627851.png","https://stats.nba.com/media/players/700/1627851.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627851.png"
2017,"2016-17","OKC",201566,"Russell Westbrook",1610612760,2016,0,8,200,75,"Russell","G",1988-11-12,"UCLA",28,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/201566","https://stats.nba.com/media/players/230x185/201566.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201566.png","https://stats.nba.com/media/players/700/201566.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201566.png"
2017,"2016-17","OKC",1627734,"Domantas Sabonis",1610612760,2016,3,0,240,83,"Domantas","F",1996-05-03,"Gonzaga",21,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/1627734","https://stats.nba.com/media/players/230x185/1627734.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627734.png","https://stats.nba.com/media/players/700/1627734.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627734.png"
2017,"2016-17","OKC",2555,"Nick Collison",1610612760,2016,4,12,255,82,"Nick","F",1980-10-26,"Kansas",36,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/2555","https://stats.nba.com/media/players/230x185/2555.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2555.png","https://stats.nba.com/media/players/700/2555.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2555.png"
2017,"2016-17","OKC",203506,"Victor Oladipo",1610612760,2016,5,3,210,76,"Victor","G",1992-05-04,"Indiana",25,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/203506","https://stats.nba.com/media/players/230x185/203506.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203506.png","https://stats.nba.com/media/players/700/203506.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203506.png"
2017,"2016-17","OKC",203902,"Semaj Christon",1610612760,2016,6,0,190,75,"Semaj","G",1992-11-01,"Xavier",24,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/203902","https://stats.nba.com/media/players/230x185/203902.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203902.png","https://stats.nba.com/media/players/700/203902.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203902.png"
2017,"2016-17","OKC",203518,"Alex Abrines",1610612760,2016,8,0,190,78,"Alex","G-F",1993-08-01,"FC Barcelona",23,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/203518","https://stats.nba.com/media/players/230x185/203518.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203518.png","https://stats.nba.com/media/players/700/203518.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203518.png"
2017,"2016-17","OKC",203924,"Jerami Grant",1610612760,2016,9,2,210,81,"Jerami","F",1994-03-12,"Syracuse",23,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/203924","https://stats.nba.com/media/players/230x185/203924.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203924.png","https://stats.nba.com/media/players/700/203924.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203924.png"
2017,"2016-17","OKC",202683,"Enes Freedom",1610612760,2016,11,5,245,83,"Enes","C",1992-05-20,NA,25,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/202683","https://stats.nba.com/media/players/230x185/202683.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202683.png","https://stats.nba.com/media/players/700/202683.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202683.png"
2017,"2016-17","OKC",203500,"Steven Adams",1610612760,2016,12,3,255,84,"Steven","C",1993-07-20,"Pittsburgh",23,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/203500","https://stats.nba.com/media/players/230x185/203500.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203500.png","https://stats.nba.com/media/players/700/203500.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203500.png"
2017,"2016-17","OKC",202713,"Kyle Singler",1610612760,2016,15,4,228,80,"Kyle","F",1988-05-04,"Duke",29,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/202713","https://stats.nba.com/media/players/230x185/202713.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202713.png","https://stats.nba.com/media/players/700/202713.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202713.png"
2017,"2016-17","OKC",203460,"Andre Roberson",1610612760,2016,21,3,210,79,"Andre","F",1991-12-04,"Colorado",25,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/203460","https://stats.nba.com/media/players/230x185/203460.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203460.png","https://stats.nba.com/media/players/700/203460.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203460.png"
2017,"2016-17","OKC",201959,"Taj Gibson",1610612760,2016,22,7,236,81,"Taj","F",1985-06-24,"Southern California",32,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/201959","https://stats.nba.com/media/players/230x185/201959.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201959.png","https://stats.nba.com/media/players/700/201959.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201959.png"
2017,"2016-17","OKC",203926,"Doug McDermott",1610612760,2016,25,2,219,80,"Doug","F",1992-01-03,"Creighton",25,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/203926","https://stats.nba.com/media/players/230x185/203926.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203926.png","https://stats.nba.com/media/players/700/203926.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203926.png"
2017,"2016-17","OKC",202708,"Norris Cole",1610612760,2016,30,5,175,74,"Norris","G",1988-10-13,"Cleveland State",28,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/202708","https://stats.nba.com/media/players/230x185/202708.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202708.png","https://stats.nba.com/media/players/700/202708.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202708.png"
2017,"2016-17","OKC",203962,"Josh Huestis",1610612760,2016,34,1,230,79,"Josh","F",1991-12-19,"Stanford",25,"https://stats.nba.com/media/img/teams/logos/season/2016-17/OKC_logo.svg","https://stats.nba.com/player/203962","https://stats.nba.com/media/players/230x185/203962.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203962.png","https://stats.nba.com/media/players/700/203962.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203962.png"
2017,"2016-17","ORL",203932,"Aaron Gordon",1610612753,2016,0,2,220,81,"Aaron","F",1995-09-16,"Arizona",21,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/203932","https://stats.nba.com/media/players/230x185/203932.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203932.png","https://stats.nba.com/media/players/700/203932.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203932.png"
2017,"2016-17","ORL",204014,"Damjan Rudez",1610612753,2016,3,2,228,82,"Damjan","F",1986-06-17,"Zaragoza",31,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/204014","https://stats.nba.com/media/players/230x185/204014.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204014.png","https://stats.nba.com/media/players/700/204014.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204014.png"
2017,"2016-17","ORL",203901,"Elfrid Payton",1610612753,2016,4,2,185,76,"Elfrid","G",1994-02-22,"Louisana-Lafayette",23,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/203901","https://stats.nba.com/media/players/230x185/203901.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203901.png","https://stats.nba.com/media/players/700/203901.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203901.png"
2017,"2016-17","ORL",1626209,"Mario Hezonja",1610612753,2016,8,1,218,80,"Mario","G-F",1995-02-25,NA,22,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/1626209","https://stats.nba.com/media/players/230x185/1626209.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626209.png","https://stats.nba.com/media/players/700/1626209.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626209.png"
2017,"2016-17","ORL",202696,"Nikola Vucevic",1610612753,2016,9,5,260,84,"Nikola","C",1990-10-24,"Southern California",26,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/202696","https://stats.nba.com/media/players/230x185/202696.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202696.png","https://stats.nba.com/media/players/700/202696.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202696.png"
2017,"2016-17","ORL",203095,"Evan Fournier",1610612753,2016,10,4,205,79,"Evan","G",1992-10-29,"Poitiers Basket 86",24,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/203095","https://stats.nba.com/media/players/230x185/203095.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203095.png","https://stats.nba.com/media/players/700/203095.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203095.png"
2017,"2016-17","ORL",202687,"Bismack Biyombo",1610612753,2016,11,5,255,81,"Bismack","C-F",1992-08-28,"Baloncesto Fuenlabrada",24,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/202687","https://stats.nba.com/media/players/230x185/202687.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202687.png","https://stats.nba.com/media/players/700/202687.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202687.png"
2017,"2016-17","ORL",1627875,"Marcus Georges-Hunt",1610612753,2016,13,0,220,78,"Marcus","G",1994-03-28,"Georgia Tech",23,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/1627875","https://stats.nba.com/media/players/230x185/1627875.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627875.png","https://stats.nba.com/media/players/700/1627875.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627875.png"
2017,"2016-17","ORL",201571,"D.J. Augustin",1610612753,2016,14,8,183,72,"D.J.","G",1987-11-10,"Texas-Austin",29,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/201571","https://stats.nba.com/media/players/230x185/201571.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201571.png","https://stats.nba.com/media/players/700/201571.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201571.png"
2017,"2016-17","ORL",201975,"Jodie Meeks",1610612753,2016,20,7,210,76,"Jodie","G",1987-08-21,"Kentucky",29,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/201975","https://stats.nba.com/media/players/230x185/201975.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201975.png","https://stats.nba.com/media/players/700/201975.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201975.png"
2017,"2016-17","ORL",1627868,"Patricio Garino",1610612753,2016,29,0,203,78,"Patricio","G-F",1993-05-17,"George Washington",24,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/1627868","https://stats.nba.com/media/players/230x185/1627868.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627868.png","https://stats.nba.com/media/players/700/1627868.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627868.png"
2017,"2016-17","ORL",203082,"Terrence Ross",1610612753,2016,31,4,195,79,"Terrence","F",1991-02-05,"Washington",26,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/203082","https://stats.nba.com/media/players/230x185/203082.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203082.png","https://stats.nba.com/media/players/700/203082.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203082.png"
2017,"2016-17","ORL",201228,"C.J. Watson",1610612753,2016,32,9,175,74,"C.J.","G",1984-04-17,"Tennessee",33,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/201228","https://stats.nba.com/media/players/230x185/201228.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201228.png","https://stats.nba.com/media/players/700/201228.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201228.png"
2017,"2016-17","ORL",1627757,"Stephen Zimmerman",1610612753,2016,33,0,240,84,"Stephen","C",1996-09-09,"UNLV",20,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/1627757","https://stats.nba.com/media/players/230x185/1627757.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627757.png","https://stats.nba.com/media/players/700/1627757.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627757.png"
2017,"2016-17","ORL",201145,"Jeff Green",1610612753,2016,34,8,235,81,"Jeff","F",1986-08-28,"Georgetown",30,"https://stats.nba.com/media/img/teams/logos/season/2016-17/ORL_logo.svg","https://stats.nba.com/player/201145","https://stats.nba.com/media/players/230x185/201145.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png","https://stats.nba.com/media/players/700/201145.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png"
2017,"2016-17","PHI",201573,"Jerryd Bayless",1610612755,2016,0,8,200,75,"Jerryd","G",1988-08-20,"Arizona",28,"https://stats.nba.com/media/img/teams/logos/season/2016-17/PHI_logo.svg","https://stats.nba.com/player/201573","https://stats.nba.com/media/players/230x185/201573.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201573.png","https://stats.nba.com/media/players/700/201573.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201573.png"
2017,"2016-17","PHI",204456,"T.J. McConnell",1610612755,2016,1,1,200,74,"T.J.","G",1992-03-25,"Arizona",25,"https://stats.nba.com/media/img/teams/logos/season/2016-17/PHI_logo.svg","https://stats.nba.com/player/204456","https://stats.nba.com/media/players/230x185/204456.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204456.png","https://stats.nba.com/media/players/700/204456.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204456.png"
2017,"2016-17","PHI",1627816,"Alex Poythress",1610612755,2016,5,0,238,79,"Alex","F",1993-09-06,"Kentucky",23,"https://stats.nba.com/media/img/teams/logos/season/2016-17/PHI_logo.svg","https://stats.nba.com/player/1627816","https://stats.nba.com/media/players/230x185/1627816.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627816.png","https://stats.nba.com/media/players/700/1627816.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627816.png"
